"id","year","EMPL","AV","STAF","TURN","TOAS","nacerev1primarycode","year_inc","industry_code","industry","industry_factor","individual_labor_share","year_inc_numeric","lnY","lnL","lnK"
"PL0547",2000,3200,28906,27715,47409,48109,8030,"1945",80,2,"services",0.958797481491732,1945,10.2718044650088,8.07090608878782,10.781224548778
"PL0552",1997,1203,14045,5195,47419,42352,2523,"1951",25,1,"manufacturing",0.369882520469918,1951,9.55002173953834,7.09257371597468,10.6537709244669
"PL0557",1999,222,1369,1329,15070,6980,3130,"1957",31,1,"manufacturing",0.970781592403214,1957,7.22183582528845,5.40267738187228,8.85080419575642
"PL0557",1998,298,2006,1405,16978,7616,3130,"1957",31,1,"manufacturing",0.700398803589232,1957,7.60389796852188,5.6970934865054,8.9380065764712
"PL0557",2000,200,1963,1285,23433,10197,3130,"1957",31,1,"manufacturing",0.65461029037188,1957,7.58222919427646,5.29831736654804,9.22984883836423
"PL0559",1997,365,7767,4191,46047,29653,4534,"1953",45,1,"manufacturing",0.539590575511781,1953,8.95763926841965,5.89989735358249,10.2973185797459
"PL0563",1997,132,1348,784,3650,4082,3310,"1988",33,1,"manufacturing",0.58160237388724,1988,7.20637729147225,4.88280192258637,8.31434234336979
"PL0576",1999,130,377,212,1956,1382,5212,"1976",52,2,"services",0.562334217506631,1976,5.93224518744801,4.86753445045558,7.23128700432762
"PL0576",2001,150,851,589,3917,1419,5212,"1976",52,2,"services",0.692126909518214,1976,6.74641212857337,5.01063529409626,7.25770767716004
"PL0576",2000,150,859,508,4036,1435,5212,"1976",52,2,"services",0.591385331781141,1976,6.75576892198425,5.01063529409626,7.26892012819372
"PL0576",1996,153,988,412,4892,1561,5212,"1976",52,2,"services",0.417004048582996,1976,6.89568269774787,5.03043792139244,7.35308192051543
"PL0586",1997,579,3474,2352,27850,11079,5146,"1951",51,2,"services",0.677029360967185,1951,8.15306194680105,6.361302477573,9.31280670352067
"PL0586",2000,576,4969,4346,61381,19844,5146,"1951",51,2,"services",0.874622660495069,1951,8.51097389160232,6.35610766069589,9.89565697342094
"PL0587",1998,6394,124910,44688,1812175,578617,5151,"1944",51,2,"services",0.357761588343607,1944,11.73534875696,8.76311532961979,13.2683960523577
"PL0587",1996,11500,166247,68690,4362448,838425,5151,"1944",51,2,"services",0.413180388217532,1944,12.0212299132425,9.35010231435134,13.6392804108066
"PL0612",1999,430,2496,2927,9994,13246,2952,"1913",29,1,"manufacturing",1.17267628205128,1913,7.82244472948932,6.06378520868761,9.49145089904492
"PL0612",2001,380,4066,2987,15488,16687,2952,"1913",29,1,"manufacturing",0.734628627643876,1913,8.31041499418829,5.94017125272043,9.7223852521469
"PL0612",2000,380,4277,2951,13134,14120,2952,"1913",29,1,"manufacturing",0.689969604863222,1913,8.36100710822691,5.94017125272043,9.55534751104723
"PL0612",1997,1044,7183,5091,26067,22480,2952,"1913",29,1,"manufacturing",0.708756786857859,1913,8.8794724020748,6.95081476844258,10.0203813040076
"PL0619",2000,310,4315,2170,25772,13789,6311,"1990",63,2,"services",0.502896871378911,1990,8.36985260351753,5.73657229747919,9.53162645184174
"PL0630",1998,566,11625,3874,28128,18030,2662,"1965",26,1,"manufacturing",0.333247311827957,1965,9.36091323045556,6.33859407820318,9.79979231619736
"PL0630",1996,508,8396,2775,18494,15241,2662,"1965",26,1,"manufacturing",0.330514530728919,1965,9.03551068094052,6.23048144757848,9.63174444388585
"PL0643",1998,257,771,746,2023,2029,3210,"1965",32,1,"manufacturing",0.96757457846952,1965,6.64768837356333,5.54907608489522,7.61529833982581
"PL0643",2000,150,865,718,1804,1927,3210,"1965",32,1,"manufacturing",0.830057803468208,1965,6.76272950693188,5.01063529409626,7.56371966841437
"PL0643",1997,262,1030,747,2171,2124,3210,"1965",32,1,"manufacturing",0.725242718446602,1965,6.93731408122368,5.5683445037611,7.66105638236183
"PL0643",1999,222,1694,901,1393,1975,3210,"1965",32,1,"manufacturing",0.531877213695396,1965,7.434847875212,5.40267738187228,7.58832367733522
"PL0665",1999,68,449,430,2102,628,6025,"1980",60,2,"services",0.957683741648107,1980,6.10702288774225,4.21950770517611,6.4425401664682
"PL0680",2000,150,2428,1084,6193,4885,2523,"1984",25,1,"manufacturing",0.446457990115321,1984,7.79482315217939,5.01063529409626,8.49392456447688
"PL0680",1999,157,1965,1009,5292,4209,2523,"1984",25,1,"manufacturing",0.513486005089059,1984,7.58324752430336,5.05624580534831,8.34498036877057
"PL0689",1996,50,1150,339,9462,3470,3150,"1990",31,1,"manufacturing",0.294782608695652,1990,7.0475172213573,3.91202300542815,8.15190987294091
"PL0689",1998,110,2481,766,15403,4550,3150,"1990",31,1,"manufacturing",0.308746473196292,1990,7.8164169836918,4.70048036579242,8.422882511945
"PL0689",1997,66,1538,555,12018,4262,3150,"1990",31,1,"manufacturing",0.360858257477243,1990,7.33823815006559,4.18965474202643,8.35749381265856
"PL0717",1999,983,11452,5481,31965,29207,1724,"1912",17,1,"manufacturing",0.478606356968215,1912,9.34591966621801,6.89060912014717,10.2821636855541
"PL0717",1997,1204,11070,5252,42357,31011,1724,"1912",17,1,"manufacturing",0.474435411020777,1912,9.31199402570268,7.09340462586877,10.3420972592366
"PL0724",1997,766,1284,2676,56908,19592,5170,"1988",51,2,"services",2.08411214953271,1988,7.15773548424991,6.64118216974059,9.882876598632
"PL0727",1998,18,357,89,3487,1632,5146,"1990",51,2,"services",0.249299719887955,1990,5.87773578177964,2.89037175789616,7.39756153552405
"PL0727",1999,18,295,90,3529,2143,5146,"1990",51,2,"services",0.305084745762712,1990,5.68697535633982,2.89037175789616,7.66996199547358
"PL0745",2001,346,4535,3175,41435,13820,5136,"1991",51,2,"services",0.700110253583241,1991,8.41958036254924,5.84643877505772,9.53387209732166
"PL0747",1997,1649,18641,7852,88995,56269,1584,"1912",15,1,"manufacturing",0.421222037444343,1912,9.83311873486925,7.4079243225596,10.9378990408104
"PL0747",1998,1377,12062,8993,84803,54635,1584,"1912",15,1,"manufacturing",0.745564582987896,1912,9.39781529401093,7.22766249872865,10.9084299820048
"PL0747",1999,1209,13460,8952,79239,49030,1584,"1912",15,1,"manufacturing",0.665081723625557,1912,9.50747760319872,7.09754885061479,10.8001876346453
"PL0750",1999,71,935,741,2905,1060,3220,"1989",32,1,"manufacturing",0.792513368983957,1989,6.84054652928869,4.26267987704132,6.96602418710611
"PL0760",1999,66,1941,620,5527,3765,2523,"1987",25,1,"manufacturing",0.319422977846471,1987,7.57095858316901,4.18965474202643,8.23350314023399
"PL0760",2000,65,2846,835,6939,3682,2523,"1987",25,1,"manufacturing",0.293394237526353,1987,7.9536697786498,4.17438726989564,8.21121136179302
"PL0771",1999,2692,23594,18594,135643,96437,2911,"1846",29,1,"manufacturing",0.78808171569043,1846,10.0687477214018,7.89803969076462,11.476645224387
"PL0771",2000,2264,16273,16592,126470,119619,2911,"1846",29,1,"manufacturing",1.01960302341302,1846,9.69726257166061,7.72488843932307,11.6920669707576
"PL0784",1999,99,523,504,3455,1938,5244,"1987",52,2,"services",0.963671128107075,1987,6.25958146406492,4.59511985013459,7.56941179245071
"PL0784",1998,99,699,533,4445,2049,5244,"1987",52,2,"services",0.762517882689557,1987,6.54965074223381,4.59511985013459,7.6251071482389
"PL0796",1999,32980,471839,234191,1485753,3582133,4020,"1982",40,1,"manufacturing",0.496336674162161,1982,13.0643931046844,10.4036565961136,15.0914689910084
"PL0796",2000,31500,487106,240219,1843298,3692635,4020,"1982",40,1,"manufacturing",0.493155493876076,1982,13.096237037518,10.3577428248137,15.1218508533152
"PL0796",1998,47350,565962,241562,1712862,3917758,4020,"1982",40,1,"manufacturing",0.426816641399953,1982,13.2462822171223,10.7653220986142,15.1810301093718
"PL0796",1997,47309,606591,304050,1909022,3543690,4020,"1982",40,1,"manufacturing",0.501243836456525,1982,13.3156100373313,10.7644558312215,15.0806791150979
"PL0816",1998,651,8229,3358,17239,12368,2442,"1970",24,1,"manufacturing",0.408069024182768,1970,9.01541977960571,6.47850964220857,9.4228677708272
"PL0816",2001,637,10794,5510,20087,18896,2442,"1970",24,1,"manufacturing",0.510468778951269,1970,9.28674570317859,6.45676965557216,9.84670553843714
"PL0816",2000,637,9651,4702,17872,15743,2442,"1970",24,1,"manufacturing",0.487203398611543,1970,9.17481681590714,6.45676965557216,9.66415110101463
"PL0816",1999,644,8976,4266,16418,12919,2442,"1970",24,1,"manufacturing",0.475267379679144,1970,9.10230962776248,6.46769872610435,9.4664543749603
"PL0826",1999,220,4459,2107,21752,11540,2923,"1989",29,1,"manufacturing",0.472527472527473,1989,8.40267980462748,5.39362754635236,9.35357454006209
"PL0826",2000,200,3877,2882,23067,13351,2923,"1989",29,1,"manufacturing",0.743358266701058,1989,8.26281693767093,5.29831736654804,9.49934656739009
"PL0826",1996,180,3797,970,15437,6900,2923,"1989",29,1,"manufacturing",0.255464840663682,1989,8.2419665602318,5.19295685089021,8.83927669058535
"PL0826",1998,153,3539,1273,23547,11957,2923,"1989",29,1,"manufacturing",0.359706131675615,1989,8.17159948034546,5.03043792139244,9.38907215991958
"PL0847",1999,1203,1339,3368,3673,5364,1772,"1972",17,1,"manufacturing",2.51530993278566,1972,7.19967834569117,7.09257371597468,8.58746524440157
"PL0852",1999,257,3982,1581,60821,28091,5170,"1990",51,2,"services",0.397036664992466,1990,8.28953948462414,5.54907608489522,10.2432045193222
"PL0852",1997,180,1843,1026,37698,12327,5170,"1990",51,2,"services",0.556701030927835,1990,7.51914995766982,5.19295685089021,9.41954725755152
"PL0852",1996,136,1254,973,22589,7118,5170,"1990",51,2,"services",0.77591706539075,1990,7.13409372119287,4.91265488573605,8.87038206607014
"PL0852",2000,276,2140,1945,64664,34510,5170,"1990",51,2,"services",0.908878504672897,1990,7.6685611080159,5.62040086571715,10.449004416092
"PL0855",1997,331,532,663,15123,5838,5155,"",51,2,"services",1.24624060150376,NA,6.27664348934164,5.80211837537706,8.67214355141406
"PL0855",1998,330,1767,1499,28050,5018,5155,"",51,2,"services",0.848330503678551,NA,7.4770384723197,5.79909265446053,8.52078672692637
"PL0855",2000,260,988,1068,14721,4301,5155,"",51,2,"services",1.08097165991903,NA,6.89568269774787,5.56068163101553,8.36660283278374
"PL0855",1999,296,1108,1174,15843,4327,5155,"",51,2,"services",1.05956678700361,NA,7.01031186730723,5.69035945432406,8.37262974022488
"PL0855",2001,260,788,1008,12748,3494,5155,"",51,2,"services",1.27918781725888,NA,6.66949808985788,5.56068163101553,8.158802490694
"PL0859",1999,125,505,674,10486,5487,5166,"1975",51,2,"services",1.33465346534653,1975,6.22455842927536,4.8283137373023,8.61013693705898
"PL0859",1998,197,1068,724,16393,6734,5166,"1975",51,2,"services",0.677902621722846,1975,6.97354301952014,5.28320372873799,8.81492459972102
"PL0859",1997,205,1172,699,17163,7111,5166,"1975",51,2,"services",0.59641638225256,1975,7.06646697013696,5.32300997913841,8.86939815988352
"PL0859",2000,123,869,557,11312,5636,5166,"1975",51,2,"services",0.6409666283084,1975,6.76734312526539,4.81218435537242,8.63692987301857
"PL0859",2001,123,1037,606,14762,6239,5166,"1975",51,2,"services",0.584378013500482,1975,6.94408720822953,4.81218435537242,8.73857519211079
"PL0864",1998,300,15551,7143,248623,112993,4521,"1945",45,1,"manufacturing",0.459327374445373,1945,9.65188022422134,5.7037824746562,11.635081148873
"PL0864",2000,230,5451,8475,98283,105876,4521,"1945",45,1,"manufacturing",1.55476059438635,1945,8.60355435706428,5.4380793089232,11.5700238770101
"PL0864",1999,253,12240,8696,147935,105306,4521,"1945",45,1,"manufacturing",0.710457516339869,1945,9.41246455606632,5.53338948872752,11.5646256765557
"PL0864",1997,311,8094,2944,160650,123765,4521,"1945",45,1,"manufacturing",0.363726216950828,1945,8.99887832543581,5.73979291217923,11.7261398852066
"PL0881",2000,3705,38748,20174,256919,230755,2415,"1927",24,1,"manufacturing",0.520646226902034,1927,10.5648344205463,8.21743853773019,12.3491118206027
"PL0881",1996,5795,79733,26264,305406,297807,2415,"1927",24,1,"manufacturing",0.329399370398706,1927,11.2864388317798,8.66475075577385,12.6042009046643
"PL0881",1999,4225,51391,22496,207896,218200,2415,"1927",24,1,"manufacturing",0.437742017084704,1927,10.8472183388357,8.34877453979127,12.2931673523811
"PL0881",1997,5579,60899,25533,277293,277450,2415,"1927",24,1,"manufacturing",0.419267968275341,1927,11.0169720332019,8.62676482784553,12.533396015754
"PL0885",1999,332,9388,2489,16169,89741,6311,"1991",63,2,"services",0.265125692373242,1991,9.14718755697091,5.80513496891649,11.4046830227708
"PL0885",1998,522,11532,2883,21075,106093,6311,"1991",63,2,"services",0.25,1991,9.35288105875829,6.25766758788264,11.5720713469308
"PL0885",1997,541,11856,2514,17900,104186,6311,"1991",63,2,"services",0.212044534412955,1991,9.38058934753587,6.29341927884648,11.5539330422689
"PL0936",1999,135,1454,773,11348,4316,5170,"1947",51,2,"services",0.531636863823934,1947,7.28207365809346,4.90527477843843,8.37008432637803
"PL0936",2001,118,1175,876,9158,4430,5170,"1947",51,2,"services",0.745531914893617,1947,7.06902342657826,4.77068462446567,8.39615486303918
"PL0936",2000,118,1389,806,10062,4362,5170,"1947",51,2,"services",0.580273578113751,1947,7.23633934275434,4.77068462446567,8.38068594676157
"PL0936",1997,150,1858,723,16354,4807,5170,"1947",51,2,"services",0.389128094725511,1947,7.52725591937378,5.01063529409626,8.47782846789396
"PL0936",1998,150,1996,790,17093,5003,5170,"1947",51,2,"services",0.395791583166333,1947,7.59890045687141,5.01063529409626,8.51779301148821
"PL0944",2000,1347,15621,11567,63239,70480,2413,"1879",24,1,"manufacturing",0.740477562255938,1879,9.65637144183101,7.20563517641036,11.1630842606101
"PL0944",1998,1727,18937,10117,72328,79121,2413,"1879",24,1,"manufacturing",0.534245128584253,1879,9.84887295926291,7.45414107814668,11.278733605246
"PL0944",2001,1347,14471,9790,73137,77639,2413,"1879",24,1,"manufacturing",0.676525464722549,1879,9.57990192573799,7.20563517641036,11.2598251572412
"PL0944",1997,1760,14551,8368,64808,70828,2413,"1879",24,1,"manufacturing",0.575080750463886,1879,9.58541499876028,7.4730690880322,11.1680096817261
"PL0944",1999,1685,19854,11563,61151,69643,2413,"1879",24,1,"manufacturing",0.582401531177596,1879,9.89616077714967,7.42952084278646,11.1511374716447
"PL0951",1997,657,9262,7400,47260,19050,2452,"1896",24,1,"manufacturing",0.798963506801987,1896,9.1336752870407,6.48768401848461,9.85482238055485
"PL0951",1999,379,6352,4965,24561,21073,2452,"1896",24,1,"manufacturing",0.781643576826196,1896,8.75652500292697,5.93753620508243,9.95574787919721
"PL0951",1998,561,8122,5397,38458,25761,2452,"1896",24,1,"manufacturing",0.664491504555528,1896,9.00233170824624,6.3297209055227,10.1566169993406
"PL0961",1999,81,1604,915,19875,7749,5119,"1989",51,2,"services",0.570448877805486,1989,7.38025578842646,4.39444915467244,8.95531908176395
"PL0961",1998,72,1775,809,24507,8705,5119,"1989",51,2,"services",0.455774647887324,1989,7.48155570190952,4.27666611901606,9.07165285220229
"PL0961",1997,76,1704,726,25929,7937,5119,"1989",51,2,"services",0.426056338028169,1989,7.44073370738926,4.33073334028633,8.97929064909088
"PL0961",2001,86,2226,1283,20391,7443,5119,"1989",51,2,"services",0.576370170709793,1989,7.70796153183549,4.45434729625351,8.91502927235991
"PL0961",2000,86,1858,1076,21191,6982,5119,"1989",51,2,"services",0.579117330462863,1989,7.52725591937378,4.45434729625351,8.85109068766498
"PL0966",2001,75,24,426,290,341,2222,"1966",22,1,"manufacturing",17.75,1966,3.17805383034795,4.31748811353631,5.83188247728352
"PL0966",1997,162,729,640,2318,2346,2222,"1966",22,1,"manufacturing",0.877914951989026,1966,6.59167373200866,5.08759633523238,7.76046702921342
"PL0966",2000,75,279,611,895,947,2222,"1966",22,1,"manufacturing",2.18996415770609,1966,5.63121178182137,4.31748811353631,6.85329909318608
"PL0966",1999,128,757,893,1621,1178,2222,"1966",22,1,"manufacturing",1.17965653896962,1966,6.62936325343745,4.85203026391962,7.07157336421153
"PL0966",1998,165,938,824,2952,1822,2222,"1966",22,1,"manufacturing",0.878464818763326,1966,6.84374994900622,5.10594547390058,7.5076900778199
"PL0973",1997,29,906,183,8046,2087,5153,"1989",51,2,"services",0.201986754966887,1989,6.80903930604298,3.36729582998647,7.6434829070772
"PL0973",2000,38,1027,383,11385,2860,5153,"1989",51,2,"services",0.372930866601753,1989,6.93439720992856,3.63758615972639,7.9585769038139
"PL0973",1998,36,946,329,10743,2560,5153,"1989",51,2,"services",0.347780126849894,1989,6.85224256905188,3.58351893845611,7.84776253747361
"PL0973",1999,50,891,408,9780,2551,5153,"1989",51,2,"services",0.457912457912458,1989,6.79234442747081,3.91202300542815,7.84424071814181
"PL0973",2001,38,939,394,10450,2567,5153,"1989",51,2,"services",0.419595314164004,1989,6.84481547920826,3.63758615972639,7.85049318087114
"PL0987",1998,2408,10384,9653,24946,27065,8511,"1977",85,2,"services",0.929603235747304,1977,9.24802143894387,7.78655180642871,10.2059966592311
"PL0992",1996,500,1604,1505,4579,4445,4521,"1995",45,1,"manufacturing",0.938279301745636,1995,7.38025578842646,6.21460809842219,8.399535147948
"PL0992",2000,302,1993,1774,5266,4161,4521,"1995",45,1,"manufacturing",0.890115403913698,1995,7.59739632021279,5.71042701737487,8.33351070898294
"PL0992",1999,326,2491,1664,5079,4632,4521,"1995",45,1,"manufacturing",0.668004817342433,1995,7.82043951526218,5.78689738136671,8.44074401925283
"PL10002",1998,1301,6157,5572,64042,19392,1511,"1949",15,1,"manufacturing",0.90498619457528,1949,8.72534492491121,7.1708884785125,9.87261588886904
"PL10002",2000,1001,6076,5808,62906,16433,1511,"1949",15,1,"manufacturing",0.955892034233048,1949,8.71210186371566,6.90875477931522,9.70704678718129
"PL10002",1997,1347,3273,3732,41603,16728,1511,"1949",15,1,"manufacturing",1.14023831347388,1949,8.09346227450118,7.20563517641036,9.72483924110847
"PL10002",1999,1201,4977,5962,55256,16180,1511,"1949",15,1,"manufacturing",1.19791038778381,1949,8.51258257885855,7.09090982207998,9.69153119061248
"PL10027",2001,40,14862,577,17830,48720,7420,"1990",74,2,"services",0.0388238460503297,1990,9.60656289871742,3.68887945411394,10.7938449023838
"PL10027",1999,41,2721,412,11805,47060,7420,"1990",74,2,"services",0.151414920984932,1990,7.90875473878325,3.71357206670431,10.7591786622814
